Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int, Touches, Tkl, Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match URL
10/8/22,La Liga,Getafe,Andriy Lunin,13,ua UKR,GK,23-239,90,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,33,35,94.3,0,24,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33,35,94.3,777,600,4,4,100,21,21,100,8,10,80,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/3e3f4235/Getafe-Real-Madrid-October-8-2022-La-Liga
10/11/22,Champions League,Shakhtar Donetsk,Karim Benzema,9,fr FRA,FW,34-296,90,0,0,0,0,4,2,0,0,0,45,0,0,0.3,0.3,0.1,1,0,29,35,82.9,3,25,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,29,35,82.9,329,82,19,20,95,8,8,100,0,0,,0,0.1,0.1,1,3,1,0,3,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,Rodrygo,21,br BRA,"LW,RW",21-275,67,0,0,0,0,1,1,0,0,1,53,3,3,0.1,0.1,0,1,0,31,37,83.8,2,34,2,4,0,3,1,2,1,0,1,1,100,0,3,1,2,1,4,0,0,31,37,83.8,304,97,21,22,95.5,5,9,55.6,0,1,0,0,0,0.1,1,4,1,0,2,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,Marco Asensio,11,es ESP,RW,26-263,23,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,16,18,88.9,3,13,3,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16,18,88.9,271,33,9,10,90,5,6,83.3,2,2,100,0,0,0,0,2,0,0,3,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,Federico Valverde,15,uy URU,"RW,RM",24-081,67,0,0,0,0,2,1,0,0,1,63,3,0,0.1,0.1,0,3,0,39,50,78,7,38,2,1,0,3,0,0,1,2,1,2,50,1,0,0,0,1,4,0,0,39,50,78,553,121,24,28,85.7,11,13,84.6,3,4,75,0,0,0.1,0,4,2,0,7,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,Eduardo Camavinga,12,fr FRA,RM,19-335,23,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,1,0,15,16,93.8,4,17,0,1,1,2,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,15,16,93.8,287,63,8,9,88.9,6,6,100,1,1,100,0,0,0,0,2,0,0,4,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,Eden Hazard,7,be BEL,"AM,LW",31-277,56,0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,1,0,21,27,77.8,1,14,1,1,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,21,27,77.8,289,34,14,16,87.5,7,8,87.5,0,0,,0,0,0.1,1,1,0,0,1,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,Vinicius Júnior,20,br BRA,LW,22-091,34,0,0,0,0,2,0,0,0,0,26,0,0,0.3,0.3,0,1,0,13,20,65,0,21,2,3,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,13,20,65,176,12,8,8,100,5,5,100,0,3,0,0,0,0,0,1,0,0,0,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,Toni Kroos,8,de GER,"LM,DM",32-280,90,0,1,0,0,3,0,1,0,0,137,5,1,0.1,0.1,0.3,9,1,113,126,89.7,25,96,3,1,0,5,3,1,4,0,1,3,33.3,2,1,0,1,0,5,0,0,113,126,89.7,2324,833,36,39,92.3,51,52,98.1,23,30,76.7,1,0.3,0.3,5,25,3,2,25,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,Aurélien Tchouaméni,18,fr FRA,"DM,CM",22-257,56,0,0,0,0,1,0,0,0,1,61,1,1,0.1,0.1,0,1,0,50,53,94.3,8,42,1,0,0,1,0,1,0,0,1,1,100,0,1,0,1,1,2,0,0,50,53,94.3,851,193,18,19,94.7,26,27,96.3,4,5,80,0,0,0,0,7,0,0,8,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,Luka Modrić,10,hr CRO,CM,37-032,34,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0.1,1,0,30,36,83.3,5,28,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,36,83.3,411,134,19,20,95,10,13,76.9,1,2,50,0,0.1,0.6,2,6,0,0,5,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,Ferland Mendy,23,fr FRA,LB,27-125,67,0,0,0,0,1,0,0,0,1,49,1,0,0,0,0,1,0,44,46,95.7,3,32,0,0,0,1,1,1,0,0,1,1,100,0,0,0,0,1,2,1,0,44,46,95.7,602,117,20,21,95.2,21,21,100,0,0,,0,0,0,0,3,1,0,3,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,David Alaba,4,at AUT,LB,30-109,23,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,2,1,16,22,72.7,1,15,0,1,1,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,16,22,72.7,195,42,12,12,100,2,5,40,1,4,25,0,0,0,0,1,0,0,1,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,Nacho,6,es ESP,CB,32-266,90,0,0,0,0,0,0,0,0,5,62,1,3,0,0,0,3,0,47,51,92.2,3,23,1,0,0,1,0,1,0,0,1,1,100,0,3,2,1,5,6,4,0,47,51,92.2,613,223,34,34,100,12,15,80,0,0,,0,0,0,1,2,1,0,3,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,Antonio Rüdiger,22,de GER,CB,29-222,90,1,0,0,0,3,1,0,0,3,80,4,2,0.1,0.1,0,2,0,58,64,90.6,5,49,2,0,0,4,3,1,3,0,2,2,100,0,2,1,1,3,7,6,0,58,64,90.6,1121,390,22,23,95.7,27,30,90,8,10,80,0,0,0,1,8,0,0,5,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,Lucas Vázquez,17,es ESP,RB,31-102,90,0,0,0,0,0,0,0,0,0,80,4,0,0,0,0.3,1,0,65,70,92.9,5,48,4,3,0,4,1,1,3,0,0,2,0,2,0,0,0,0,4,0,0,65,70,92.9,916,208,41,42,97.6,21,24,87.5,1,2,50,0,0.3,0.7,1,6,5,3,5,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/11/22,Champions League,Shakhtar Donetsk,Andriy Lunin,13,ua UKR,GK,23-242,90,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,14,15,93.3,0,6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,14,15,93.3,187,143,11,11,100,3,3,100,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c0689504/Shakhtar-Donetsk-Real-Madrid-October-11-2022-Champions-League
10/16/22,La Liga,Clasico,Karim Benzema,9,fr FRA,FW,34-301,87,1,0,0,0,2,1,0,0,0,43,0,1,0,0,0,1,0,27,34,79.4,2,33,4,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,27,34,79.4,326,27,19,20,95,7,8,87.5,0,0,,0,0,0,1,2,0,0,2,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/16/22,La Liga,Clasico,Marco Asensio,11,es ESP,FW,26-268,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/16/22,La Liga,Clasico,Vinicius Júnior,20,br BRA,LW,22-096,84,0,0,0,0,3,1,1,0,0,23,0,1,0.2,0.2,0,3,1,11,14,78.6,3,19,6,1,0,0,0,0,0,0,0,3,0,3,1,0,1,0,0,0,0,11,14,78.6,130,43,9,9,100,2,2,100,0,1,0,0,0,0.1,0,1,1,0,3,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/16/22,La Liga,Clasico,Rodrygo,21,br BRA,LW,21-280,6,1,0,1,1,0,0,0,0,0,3,0,0,0.8,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/16/22,La Liga,Clasico,Federico Valverde,15,uy URU,RW,24-086,90,1,0,0,0,1,1,0,0,0,55,2,1,0.1,0.1,0,3,1,39,48,81.3,4,38,2,0,0,2,2,1,1,0,0,2,0,2,1,0,1,0,2,0,0,39,48,81.3,793,166,19,20,95,11,15,73.3,9,10,90,0,0,0.1,1,6,1,0,4,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/16/22,La Liga,Clasico,Toni Kroos,8,de GER,LM,32-285,90,0,0,0,0,1,0,0,0,1,65,3,2,0,0,0.1,2,0,52,59,88.1,5,41,1,2,0,3,3,1,2,0,0,5,0,5,2,0,2,1,4,1,0,52,59,88.1,1042,403,20,22,90.9,21,22,95.5,9,11,81.8,0,0.1,0.1,1,7,0,0,5,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/16/22,La Liga,Clasico,Aurélien Tchouaméni,18,fr FRA,CM,22-262,90,0,0,0,0,0,0,0,0,2,58,1,2,0,0,0,1,1,43,50,86,4,34,0,1,0,1,0,1,0,0,0,1,0,1,2,1,1,2,3,0,0,43,50,86,555,171,29,30,96.7,11,14,78.6,1,2,50,0,0,0,0,1,1,0,4,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/16/22,La Liga,Clasico,Luka Modrić,10,hr CRO,RM,37-037,77,0,0,0,0,0,0,1,0,0,45,2,1,0,0,0.1,2,0,33,36,91.7,8,34,1,2,1,2,1,0,2,0,1,1,100,0,1,1,0,0,2,0,0,33,36,91.7,539,174,22,23,95.7,6,7,85.7,4,5,80,0,0.1,0.2,1,5,1,0,8,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/16/22,La Liga,Clasico,Eduardo Camavinga,12,fr FRA,RM,19-340,13,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,5,60,0,4,1,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,3,5,60,41,0,2,4,50,1,1,100,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/16/22,La Liga,Clasico,Ferland Mendy,23,fr FRA,LB,27-130,90,0,1,0,0,0,0,0,0,1,45,1,1,0,0,0.1,2,1,35,40,87.5,2,29,1,1,1,1,1,0,1,0,0,0,,0,1,1,0,1,2,0,0,35,40,87.5,550,92,20,23,87,13,15,86.7,2,2,100,1,0.1,0,2,0,1,0,2,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/16/22,La Liga,Clasico,David Alaba,4,at AUT,CB,30-114,90,0,0,0,0,0,0,0,0,1,42,1,1,0,0,0,0,0,28,34,82.4,0,24,0,0,0,1,1,1,0,0,1,1,100,0,1,1,0,1,2,3,0,28,34,82.4,426,176,15,15,100,12,16,75,1,3,33.3,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/16/22,La Liga,Clasico,Éder Militão,3,br BRA,CB,24-271,90,0,0,0,0,0,0,0,0,0,53,2,2,0,0,0,0,0,27,37,73,1,26,0,1,0,2,0,2,0,0,1,1,100,0,2,1,1,0,2,4,0,27,37,73,660,348,11,13,84.6,10,11,90.9,6,12,50,0,0,0,0,4,0,0,1,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/16/22,La Liga,Clasico,Dani Carvajal,2,es ESP,RB,30-278,87,0,0,0,0,0,0,0,0,1,58,3,2,0,0,0,0,0,37,46,80.4,0,31,0,2,0,3,3,1,1,1,3,4,75,1,2,1,1,1,4,3,0,37,46,80.4,635,211,22,25,88,12,15,80,3,4,75,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/16/22,La Liga,Clasico,Antonio Rüdiger,22,de GER,RB,29-227,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,3,66.7,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,3,66.7,22,12,2,2,100,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/16/22,La Liga,Clasico,Andriy Lunin,13,ua UKR,GK,23-247,90,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,32,39,82.1,0,25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,39,82.1,1034,729,9,9,100,11,11,100,12,18,66.7,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c1875f22/El-Clasico-Real-Madrid-Barcelona-October-16-2022-La-Liga
10/19/22,La Liga,Elche,Karim Benzema,9,fr FRA,FW,34-304,90,1,0,0,0,4,2,0,0,0,88,2,1,0.5,0.5,0.3,4,1,68,77,88.3,9,68,3,2,2,2,2,0,0,2,0,0,,0,1,0,1,0,2,0,0,68,77,88.3,956,132,37,40,92.5,24,26,92.3,3,3,100,0,0.3,0.6,1,3,1,0,9,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,Vinicius Júnior,20,br BRA,LW,22-099,79,0,0,0,0,2,0,0,0,1,42,1,0,0.1,0.1,0.3,5,1,31,34,91.2,1,45,6,1,1,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0,31,34,91.2,312,35,28,29,96.6,0,0,,1,1,100,0,0.3,0.3,3,0,0,0,1,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,Eduardo Camavinga,12,fr FRA,LW,19-343,11,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,11,11,100,1,10,2,0,0,2,2,0,2,0,1,1,100,0,0,0,0,0,2,0,0,11,11,100,165,44,6,6,100,5,5,100,0,0,,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,Rodrygo,21,br BRA,RW,21-283,90,0,2,0,0,1,1,0,0,0,68,1,1,0.3,0.3,0.5,2,2,51,58,87.9,3,55,5,5,3,1,0,0,0,1,0,2,0,2,1,0,1,0,1,1,0,51,58,87.9,502,121,40,45,88.9,7,8,87.5,0,0,,2,0.5,0.3,2,3,1,0,3,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,Luka Modrić,10,hr CRO,LM,37-040,61,0,0,0,0,0,0,0,0,0,78,2,0,0,0,0,1,0,66,69,95.7,4,56,0,4,1,2,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,66,69,95.7,835,240,45,45,100,14,15,93.3,4,5,80,0,0,0.1,0,9,0,0,4,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,Aurélien Tchouaméni,18,fr FRA,LM,22-265,29,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,1,33,33,100,6,30,2,3,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33,33,100,516,127,19,19,100,12,12,100,2,2,100,0,0,0.1,0,6,3,0,6,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,Toni Kroos,8,de GER,CM,32-288,79,0,0,0,0,0,0,0,0,1,111,3,2,0,0,0,2,0,93,98,94.9,10,71,1,1,0,3,1,1,2,0,1,3,33.3,2,2,0,2,1,4,3,0,93,98,94.9,1425,506,48,49,98,39,39,100,4,5,80,0,0,0.1,0,19,0,0,10,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,Marco Asensio,11,es ESP,CM,26-271,11,1,0,0,0,1,1,0,0,0,11,0,0,0.3,0.3,0.3,1,0,7,10,70,1,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,10,70,85,21,6,7,85.7,1,1,100,0,1,0,0,0.3,0,1,1,0,0,1,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,Federico Valverde,15,uy URU,RM,24-089,90,1,0,0,0,2,2,0,0,0,73,1,2,0.3,0.3,0,0,0,64,66,97,2,51,5,1,1,1,0,0,0,1,0,1,0,1,2,0,2,0,1,1,0,64,66,97,845,105,41,41,100,16,18,88.9,3,3,100,0,0,0.1,0,3,0,0,2,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,David Alaba,4,at AUT,LB,30-117,87,0,0,0,0,0,0,0,0,0,60,0,1,0,0,0,1,0,52,60,86.7,6,39,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,52,60,86.7,566,179,33,34,97.1,12,14,85.7,0,1,0,0,0,0,0,8,0,0,6,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,Nacho,6,es ESP,LB,32-274,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,100,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,3,100,52,18,2,2,100,1,1,100,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,Antonio Rüdiger,22,de GER,CB,29-230,90,0,0,0,0,0,0,1,0,1,86,0,1,0,0,0,1,0,76,77,98.7,4,74,1,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,5,0,76,77,98.7,1304,451,33,34,97.1,36,36,100,6,6,100,0,0,0.1,1,7,1,0,4,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,Éder Militão,3,br BRA,CB,24-274,90,0,0,0,0,0,0,0,0,2,78,2,2,0,0,0,1,0,64,67,95.5,6,60,2,0,0,2,0,1,1,0,1,1,100,0,2,1,1,2,4,3,0,64,67,95.5,1137,430,31,33,93.9,29,29,100,4,4,100,0,0,0,0,7,0,0,6,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,Dani Carvajal,2,es ESP,RB,30-281,87,0,0,0,0,0,0,0,0,0,75,1,1,0,0,0,0,0,61,69,88.4,2,50,1,0,0,1,0,0,1,0,1,2,50,1,1,0,1,0,1,2,0,61,69,88.4,978,156,34,37,91.9,19,22,86.4,7,7,100,0,0,0,0,2,1,0,2,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,Lucas Vázquez,17,es ESP,RB,31-110,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,100,1,4,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,5,100,107,20,2,2,100,1,1,100,2,2,100,0,0,0,0,0,1,0,1,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/19/22,La Liga,Elche,Andriy Lunin,13,ua UKR,GK,23-250,90,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,31,33,93.9,0,26,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31,33,93.9,575,349,13,13,100,16,17,94.1,2,3,66.7,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/8cccf9d8/Elche-Real-Madrid-October-19-2022-La-Liga
10/22/22,La Liga,Sevilla,Rodrygo,21,br BRA,FW,21-286,90,0,0,0,0,4,0,0,0,2,58,1,1,0.4,0.4,1,6,1,35,41,85.4,4,36,4,7,3,1,1,0,1,0,0,0,,0,1,0,1,2,3,0,0,35,41,85.4,438,95,25,29,86.2,6,8,75,2,2,100,0,1,0.1,2,3,2,0,4,https://fbref.com/en/matches/c5d94024/Real-Madrid-Sevilla-October-22-2022-La-Liga
10/22/22,La Liga,Sevilla,Vinicius Júnior,20,br BRA,LW,22-102,90,0,2,0,0,3,1,0,0,0,57,3,2,0.8,0.8,1.3,5,3,33,39,84.6,3,37,6,5,1,3,2,1,1,1,2,3,66.7,1,2,0,2,0,3,0,0,33,39,84.6,432,72,18,21,85.7,13,14,92.9,0,0,,2,1.3,0.7,2,4,2,0,3,https://fbref.com/en/matches/c5d94024/Real-Madrid-Sevilla-October-22-2022-La-Liga
10/22/22,La Liga,Sevilla,Federico Valverde,15,uy URU,RW,24-092,90,1,0,0,0,3,2,0,0,1,62,1,1,0.2,0.2,0.3,5,0,47,53,88.7,2,31,0,0,0,1,0,0,0,1,1,1,100,0,1,1,0,1,2,0,0,47,53,88.7,580,99,33,34,97.1,9,10,90,2,3,66.7,0,0.3,0.1,4,5,0,0,2,https://fbref.com/en/matches/c5d94024/Real-Madrid-Sevilla-October-22-2022-La-Liga
10/22/22,La Liga,Sevilla,Toni Kroos,8,de GER,LM,32-291,90,0,0,0,0,1,0,0,0,0,111,2,5,0,0,0,5,0,97,103,94.2,9,59,2,0,0,2,2,0,2,0,1,2,50,1,5,1,4,0,2,0,0,97,103,94.2,1564,548,48,49,98,35,36,97.2,8,10,80,0,0,0,2,9,0,0,9,https://fbref.com/en/matches/c5d94024/Real-Madrid-Sevilla-October-22-2022-La-Liga
10/22/22,La Liga,Sevilla,Aurélien Tchouaméni,18,fr FRA,CM,22-268,64,0,0,0,0,0,0,1,0,1,52,1,0,0,0,0,0,0,45,47,95.7,2,29,3,3,2,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0,45,47,95.7,655,170,25,26,96.2,19,20,95,0,0,,0,0,0,0,4,0,0,2,https://fbref.com/en/matches/c5d94024/Real-Madrid-Sevilla-October-22-2022-La-Liga
10/22/22,La Liga,Sevilla,Eduardo Camavinga,12,fr FRA,CM,19-346,26,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,1,0,16,17,94.1,1,14,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,16,17,94.1,223,40,9,9,100,6,7,85.7,0,0,,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/c5d94024/Real-Madrid-Sevilla-October-22-2022-La-Liga
10/22/22,La Liga,Sevilla,Luka Modrić,10,hr CRO,RM,37-043,76,1,0,0,0,3,1,0,0,0,64,0,0,0.9,0.9,0.2,6,0,51,57,89.5,4,37,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,51,57,89.5,646,185,32,35,91.4,15,15,100,2,2,100,0,0.2,0,3,4,0,0,4,https://fbref.com/en/matches/c5d94024/Real-Madrid-Sevilla-October-22-2022-La-Liga
10/22/22,La Liga,Sevilla,Marco Asensio,11,es ESP,RM,26-274,14,0,1,0,0,1,1,0,0,0,24,0,0,0,0,0.1,2,2,23,23,100,2,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,23,23,100,337,89,11,11,100,8,8,100,2,2,100,1,0.1,0.2,1,2,0,0,2,https://fbref.com/en/matches/c5d94024/Real-Madrid-Sevilla-October-22-2022-La-Liga
10/22/22,La Liga,Sevilla,Ferland Mendy,23,fr FRA,LB,27-136,76,0,0,0,0,0,0,0,0,0,59,2,1,0,0,0,2,0,45,52,86.5,2,30,2,1,0,2,1,2,0,0,2,2,100,0,1,0,1,0,2,0,0,45,52,86.5,537,106,33,36,91.7,7,8,87.5,2,2,100,0,0,0,1,2,0,0,2,https://fbref.com/en/matches/c5d94024/Real-Madrid-Sevilla-October-22-2022-La-Liga
10/22/22,La Liga,Sevilla,Antonio Rüdiger,22,de GER,CB,29-233,14,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,19,19,100,0,12,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,19,100,326,97,10,10,100,5,5,100,3,3,100,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c5d94024/Real-Madrid-Sevilla-October-22-2022-La-Liga
10/22/22,La Liga,Sevilla,David Alaba,4,at AUT,"CB,LB",30-120,85,0,0,0,0,1,0,0,0,0,51,1,0,0,0,0,0,0,45,46,97.8,2,29,0,0,0,1,0,0,0,1,1,1,100,0,0,0,0,0,1,1,0,45,46,97.8,733,238,21,22,95.5,16,16,100,6,6,100,0,0,0,0,1,0,0,2,https://fbref.com/en/matches/c5d94024/Real-Madrid-Sevilla-October-22-2022-La-Liga
10/22/22,La Liga,Sevilla,Nacho,6,es ESP,LB,32-277,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,100,1,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,10,100,155,16,5,5,100,5,5,100,0,0,,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/c5d94024/Real-Madrid-Sevilla-October-22-2022-La-Liga
