Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Touches, Tkl, Int, Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match URL
11/25/20,Champions League,Internazionale,Rodrygo,25,br BRA,"LW,FW",19-321,32,0,0,0,0,1,0,0,0,27,0,0,1,0.2,0.2,0,0,0,22,24,91.7,2,20,2,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,22,24,91.7,246,44,17,18,94.4,4,5,80,0,0,,0,0,0,0,2,1,0,2,https://fbref.com/en/matches/73005389/Internazionale-Real-Madrid-November-25-2020-Champions-League
11/25/20,Champions League,Internazionale,Eden Hazard,7,be BEL,"LW,FW",29-323,77,1,0,1,1,2,1,0,0,67,0,0,0,0.9,0.1,0,5,0,53,59,89.8,2,52,7,7,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,53,59,89.8,622,101,32,37,86.5,15,15,100,1,1,100,0,0,0.1,1,2,1,0,2,https://fbref.com/en/matches/73005389/Internazionale-Real-Madrid-November-25-2020-Champions-League
11/25/20,Champions League,Internazionale,Vinicius Júnior,20,br BRA,LW,20-136,13,0,0,0,0,1,0,0,0,12,0,0,1,0.1,0.1,0,1,0,9,9,100,2,9,2,1,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,9,9,100,90,10,7,7,100,0,0,,0,0,,0,0,0,0,0,1,0,2,https://fbref.com/en/matches/73005389/Internazionale-Real-Madrid-November-25-2020-Champions-League
11/25/20,Champions League,Internazionale,Lucas Vázquez,17,es ESP,RW,29-147,90,0,0,0,0,4,0,0,0,88,1,0,2,0.8,0.8,0.2,3,0,67,74,90.5,4,68,4,3,3,1,1,1,0,0,1,1,100,0,2,0,2,0,1,1,0,67,74,90.5,954,227,36,37,97.3,23,27,85.2,3,3,100,0,0.2,0.3,1,1,2,0,4,https://fbref.com/en/matches/73005389/Internazionale-Real-Madrid-November-25-2020-Champions-League
11/25/20,Champions League,Internazionale,Martin Ødegaard,21,no NOR,AM,21-344,57,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0.1,5,1,35,40,87.5,6,32,2,0,0,1,1,0,0,1,1,1,100,0,0,0,0,0,1,1,0,35,40,87.5,486,155,18,19,94.7,8,10,80,4,6,66.7,0,0.1,0.1,3,3,4,0,6,https://fbref.com/en/matches/73005389/Internazionale-Real-Madrid-November-25-2020-Champions-League
11/25/20,Champions League,Internazionale,Casemiro,14,br BRA,DM,28-276,33,0,0,0,0,0,0,0,0,53,0,0,1,0,0,0,0,0,50,52,96.2,4,40,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,50,52,96.2,764,202,27,27,100,18,18,100,4,5,80,0,0,0,0,2,0,0,4,https://fbref.com/en/matches/73005389/Internazionale-Real-Madrid-November-25-2020-Champions-League
11/25/20,Champions League,Internazionale,Toni Kroos,8,de GER,DM,30-326,90,0,0,0,0,1,0,0,0,147,2,1,1,0,0,0.2,3,0,128,136,94.1,14,105,2,0,0,2,0,1,1,0,1,1,100,0,1,1,0,1,3,1,0,128,136,94.1,2213,759,59,62,95.2,45,46,97.8,17,20,85,0,0.2,0.1,2,16,1,0,14,https://fbref.com/en/matches/73005389/Internazionale-Real-Madrid-November-25-2020-Champions-League
11/25/20,Champions League,Internazionale,Luka Modrić,10,hr CRO,"DM,AM",35-077,90,0,0,0,0,1,0,0,0,115,1,2,0,0,0,0.1,6,0,99,108,91.7,9,80,2,3,2,1,1,1,0,0,1,1,100,0,0,0,0,2,3,0,0,99,108,91.7,1507,362,49,51,96.1,31,33,93.9,8,11,72.7,0,0.1,0.1,3,9,1,0,9,https://fbref.com/en/matches/73005389/Internazionale-Real-Madrid-November-25-2020-Champions-League
11/25/20,Champions League,Internazionale,Ferland Mendy,23,fr FRA,LB,25-170,90,0,0,0,0,0,0,0,0,77,0,0,1,0,0,0.4,1,0,63,72,87.5,1,58,4,1,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,63,72,87.5,874,156,43,43,100,13,14,92.9,3,4,75,0,0.4,0.3,1,1,0,0,1,https://fbref.com/en/matches/73005389/Internazionale-Real-Madrid-November-25-2020-Champions-League
11/25/20,Champions League,Internazionale,Nacho,6,es ESP,CB,30-312,90,0,0,0,0,1,1,0,0,63,5,1,0,0,0,0,1,1,45,50,90,5,33,0,1,1,5,3,4,0,1,4,5,80,1,0,0,0,1,6,3,0,45,50,90,699,271,26,29,89.7,17,19,89.5,2,2,100,0,0,0,0,2,0,0,5,https://fbref.com/en/matches/73005389/Internazionale-Real-Madrid-November-25-2020-Champions-League
11/25/20,Champions League,Internazionale,Raphaël Varane,5,fr FRA,CB,27-214,90,0,0,0,0,0,0,0,0,69,3,0,0,0,0,0,0,0,58,61,95.1,1,45,0,0,0,3,1,3,0,0,1,1,100,0,0,0,0,0,3,5,0,58,61,95.1,1059,288,21,21,100,31,31,100,5,7,71.4,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/73005389/Internazionale-Real-Madrid-November-25-2020-Champions-League
11/25/20,Champions League,Internazionale,Dani Carvajal,2,es ESP,RB,28-319,90,0,0,0,0,0,0,0,0,98,1,1,1,0,0,0.1,2,0,86,94,91.5,8,65,5,1,1,1,0,0,0,1,1,1,100,0,1,0,1,1,2,1,0,86,94,91.5,1287,412,42,45,93.3,33,33,100,4,5,80,0,0.1,0.2,2,6,2,1,8,https://fbref.com/en/matches/73005389/Internazionale-Real-Madrid-November-25-2020-Champions-League
11/25/20,Champions League,Internazionale,Thibaut Courtois,1,be BEL,GK,28-198,90,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,30,35,85.7,0,23,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,30,35,85.7,582,305,8,8,100,21,21,100,1,6,16.7,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/73005389/Internazionale-Real-Madrid-November-25-2020-Champions-League
11/28/20,La Liga,Alaves,Mariano,24,do DOM,FW,27-119,90,0,0,0,0,4,2,0,0,34,0,0,1,0.2,0.2,0,1,0,19,25,76,2,17,1,2,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,19,25,76,236,36,10,12,83.3,6,7,85.7,0,0,,0,0,0,0,3,0,0,2,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Eden Hazard,7,be BEL,LW,29-326,27,0,0,0,0,1,1,0,0,15,1,1,0,0,0,0,1,0,7,11,63.6,0,8,2,3,1,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,7,11,63.6,105,6,5,8,62.5,2,2,100,0,0,,0,0,0,0,1,0,0,0,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Rodrygo,25,br BRA,RW,19-324,63,0,0,0,0,2,0,0,0,24,0,0,1,0.1,0.1,0,4,0,16,19,84.2,1,18,0,1,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,16,19,84.2,218,19,11,13,84.6,5,6,83.3,0,0,,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Marco Asensio,11,es ESP,"LW,RW",24-312,62,0,0,0,0,0,0,0,0,43,1,0,2,0,0,0,0,0,33,43,76.7,1,26,6,0,0,1,1,1,0,0,0,1,0,1,2,0,2,0,1,0,0,33,43,76.7,397,52,19,20,95,11,13,84.6,0,2,0,0,0,0.1,0,1,0,0,1,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Vinicius Júnior,20,br BRA,LW,20-139,28,0,0,0,0,1,1,0,0,15,1,0,0,0.2,0.2,0,2,1,7,9,77.8,0,13,2,1,0,1,1,1,0,0,0,2,0,2,0,0,0,0,1,0,0,7,9,77.8,115,37,3,3,100,4,4,100,0,1,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Toni Kroos,8,de GER,LM,30-329,68,0,0,0,0,4,3,1,0,81,0,0,1,0.4,0.4,0.1,7,0,60,75,80,15,45,2,3,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,60,75,80,1297,431,22,24,91.7,25,25,100,12,23,52.2,0,0.1,0.2,1,12,3,0,15,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Isco,22,es ESP,LM,28-221,22,0,0,0,0,2,0,0,0,28,0,0,0,0.1,0.1,0.1,2,0,21,26,80.8,7,17,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,26,80.8,383,87,8,9,88.9,7,8,87.5,4,6,66.7,0,0.1,0,2,5,2,0,7,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Casemiro,14,br BRA,CM,28-279,90,1,0,0,0,3,1,1,0,79,4,2,2,0.8,0.8,0,3,0,54,66,81.8,11,35,1,0,0,4,4,2,2,0,1,1,100,0,2,1,1,2,6,1,0,54,66,81.8,1127,369,19,22,86.4,25,26,96.2,10,15,66.7,0,0,0.1,0,4,2,0,11,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Luka Modrić,10,hr CRO,RM,35-080,68,0,0,0,0,0,0,0,0,50,1,0,0,0,0,0.1,2,0,39,47,83,7,36,0,1,1,1,1,1,0,0,1,1,100,0,0,0,0,0,1,1,0,39,47,83,842,209,14,18,77.8,16,16,100,8,10,80,0,0.1,0.1,1,5,1,1,7,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Martin Ødegaard,21,no NOR,RM,21-347,22,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0.1,1,0,14,17,82.4,2,11,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,14,17,82.4,297,96,5,5,100,5,7,71.4,4,4,100,0,0.1,0.1,1,2,0,0,2,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Marcelo,12,br BRA,LB,32-200,68,0,0,0,0,1,0,0,0,51,0,0,1,0,0,0,2,0,40,48,83.3,6,30,1,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,40,48,83.3,603,126,17,18,94.4,18,20,90,2,6,33.3,0,0,0,0,5,0,0,6,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Ferland Mendy,23,fr FRA,LB,25-173,22,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,9,12,75,0,9,0,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9,12,75,154,45,3,3,100,6,8,75,0,1,0,0,0,0,0,1,0,0,0,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Nacho,6,es ESP,CB,30-315,90,0,0,0,0,0,0,0,0,66,2,0,1,0,0,0,0,0,55,59,93.2,5,34,1,1,0,2,2,0,1,1,1,2,50,1,1,0,1,0,2,0,0,55,59,93.2,1043,362,21,22,95.5,29,30,96.7,5,6,83.3,0,0,0,0,5,0,0,5,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Raphaël Varane,5,fr FRA,CB,27-217,90,0,0,0,0,1,0,0,0,75,1,1,2,0.1,0.1,0.2,2,0,63,67,94,5,46,1,0,0,1,1,1,0,0,1,1,100,0,2,1,1,1,2,1,0,63,67,94,1208,456,20,20,100,35,37,94.6,7,9,77.8,0,0.2,0,1,3,0,0,5,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Lucas Vázquez,17,es ESP,RB,29-150,90,0,0,0,0,1,0,0,0,100,0,2,1,0,0,0.2,6,0,80,91,87.9,12,68,2,1,1,0,0,0,0,0,0,0,,0,1,1,0,2,2,3,0,80,91,87.9,1492,485,39,40,97.5,27,32,84.4,12,14,85.7,0,0.2,0.5,4,7,7,4,12,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
11/28/20,La Liga,Alaves,Thibaut Courtois,1,be BEL,GK,28-201,90,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,12,16,75,0,11,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12,16,75,252,162,2,2,100,8,9,88.9,2,5,40,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga
12/1/20,Champions League,Shakhtar Donetsk,Karim Benzema,9,fr FRA,FW,32-348,76,0,0,0,0,3,2,0,0,27,0,0,0,0.2,0.2,0.2,1,0,16,20,80,1,17,2,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16,20,80,180,57,12,14,85.7,3,4,75,0,0,,0,0.2,0.5,1,1,0,0,1,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League
12/1/20,Champions League,Shakhtar Donetsk,Mariano,24,do DOM,FW,27-122,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,100,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,100,22,1,2,2,100,0,0,,0,0,,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League
12/1/20,Champions League,Shakhtar Donetsk,Marco Asensio,11,es ESP,"LW,RW",24-315,90,0,0,0,0,3,1,0,0,52,3,0,1,0.7,0.7,0,5,0,33,43,76.7,4,32,5,5,4,3,3,0,1,2,1,2,50,1,1,0,1,0,3,0,0,33,43,76.7,509,96,18,21,85.7,9,15,60,3,3,100,0,0,0.1,0,0,1,0,4,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League
12/1/20,Champions League,Shakhtar Donetsk,Rodrygo,25,br BRA,RW,19-327,76,0,0,0,0,0,0,0,0,37,2,0,0,0,0,0,3,0,17,28,60.7,3,25,5,6,4,2,1,1,1,0,1,2,50,1,0,0,0,0,2,0,0,17,28,60.7,204,66,9,16,56.3,4,8,50,1,1,100,0,0,0,0,1,2,0,3,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League
12/1/20,Champions League,Shakhtar Donetsk,Vinicius Júnior,20,br BRA,LW,20-142,14,0,0,0,0,1,0,0,0,13,0,0,1,0,0,0,0,0,3,4,75,0,9,4,4,2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,3,4,75,26,0,2,2,100,0,1,0,0,0,,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League
12/1/20,Champions League,Shakhtar Donetsk,Martin Ødegaard,21,no NOR,AM,21-350,76,0,0,0,0,2,2,0,0,50,1,0,0,0.1,0.1,0.2,4,0,39,45,86.7,4,32,0,3,1,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0,39,45,86.7,517,153,23,25,92,9,11,81.8,2,3,66.7,0,0.2,0.1,3,3,1,1,4,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League
12/1/20,Champions League,Shakhtar Donetsk,Isco,22,es ESP,AM,28-224,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,6,8,75,1,6,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,8,75,127,31,2,3,66.7,3,4,75,1,1,100,0,0,0,0,1,0,0,1,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League
12/1/20,Champions League,Shakhtar Donetsk,Toni Kroos,8,de GER,DM,30-332,90,0,0,0,0,0,0,0,0,108,2,3,1,0,0,0.1,5,0,87,101,86.1,17,71,2,0,0,2,1,2,0,0,2,2,100,0,1,0,1,3,5,0,0,87,101,86.1,1922,672,28,29,96.6,35,37,94.6,21,30,70,0,0.1,0.2,3,13,0,0,17,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League
12/1/20,Champions League,Shakhtar Donetsk,Luka Modrić,10,hr CRO,DM,35-083,90,0,0,0,0,1,0,0,0,88,0,5,0,0,0,0.1,1,0,68,79,86.1,10,59,2,1,0,0,0,0,0,0,0,2,0,2,0,0,0,5,5,0,0,68,79,86.1,1070,327,34,35,97.1,27,32,84.4,4,7,57.1,0,0.1,0.3,1,11,1,0,10,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League
12/1/20,Champions League,Shakhtar Donetsk,Ferland Mendy,23,fr FRA,LB,25-176,90,0,0,0,0,2,1,0,0,59,0,3,1,0.1,0.1,0,1,0,38,47,80.9,5,34,2,5,4,0,0,0,0,0,0,0,,0,1,1,0,3,3,1,0,38,47,80.9,539,117,20,22,90.9,15,18,83.3,1,3,33.3,0,0,0,0,5,1,0,5,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League
12/1/20,Champions League,Shakhtar Donetsk,Nacho,6,es ESP,CB,30-318,90,0,0,0,0,2,1,0,0,64,0,1,1,0.2,0.2,0,0,0,55,59,93.2,4,45,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,55,59,93.2,1073,217,19,21,90.5,30,32,93.8,5,5,100,0,0,0,0,1,0,0,4,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League
12/1/20,Champions League,Shakhtar Donetsk,Raphaël Varane,5,fr FRA,CB,27-220,90,0,0,0,0,1,1,1,0,85,0,1,1,0.1,0.1,0,0,0,69,80,86.3,2,64,3,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,1,69,80,86.3,1233,370,29,29,100,36,38,94.7,4,10,40,0,0,0,0,3,0,0,2,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League
12/1/20,Champions League,Shakhtar Donetsk,Lucas Vázquez,17,es ESP,RB,29-153,90,0,0,0,0,0,0,0,0,79,0,0,2,0,0,0,5,0,64,73,87.7,7,53,1,2,1,0,0,0,0,0,0,3,0,3,2,0,2,0,0,0,0,64,73,87.7,932,286,37,37,100,22,26,84.6,2,4,50,0,0,0,1,7,1,0,7,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League
12/1/20,Champions League,Shakhtar Donetsk,Thibaut Courtois,1,be BEL,GK,28-204,90,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,17,19,89.5,0,12,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,19,89.5,347,299,3,3,100,11,12,91.7,3,4,75,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League
12/5/20,La Liga,Sevilla,Karim Benzema,9,fr FRA,FW,32-352,90,0,0,0,0,3,1,0,0,36,0,0,0,0.8,0.8,0,1,0,21,31,67.7,2,13,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,21,31,67.7,338,55,13,15,86.7,3,5,60,3,4,75,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/6b44d551/Sevilla-Real-Madrid-December-5-2020-La-Liga
12/5/20,La Liga,Sevilla,Vinicius Júnior,20,br BRA,LW,20-146,90,0,0,0,0,2,0,1,0,43,1,0,1,0.5,0.5,0.8,3,0,23,25,92,3,30,8,5,4,1,1,1,0,0,0,4,0,4,1,0,1,0,1,1,0,23,25,92,255,90,14,15,93.3,4,5,80,1,1,100,0,0.8,0.1,3,1,2,0,3,https://fbref.com/en/matches/6b44d551/Sevilla-Real-Madrid-December-5-2020-La-Liga
12/5/20,La Liga,Sevilla,Rodrygo,25,br BRA,RW,19-331,65,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0.1,1,0,11,17,64.7,1,14,2,1,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,11,17,64.7,135,49,8,10,80,3,3,100,0,0,,0,0.1,0,1,0,1,0,1,https://fbref.com/en/matches/6b44d551/Sevilla-Real-Madrid-December-5-2020-La-Liga
12/5/20,La Liga,Sevilla,Marco Asensio,11,es ESP,RW,24-319,25,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,6,8,75,2,2,0,0,0,1,0,0,1,0,1,1,100,0,0,0,0,1,2,0,0,6,8,75,116,37,1,2,50,5,5,100,0,0,,0,0,0,0,1,0,0,2,https://fbref.com/en/matches/6b44d551/Sevilla-Real-Madrid-December-5-2020-La-Liga
12/5/20,La Liga,Sevilla,Toni Kroos,8,de GER,LM,30-336,90,0,0,0,0,2,0,1,0,61,1,0,2,0.1,0.1,0,2,0,48,54,88.9,3,26,1,0,0,1,1,1,0,0,1,3,33.3,2,2,1,1,0,1,1,0,48,54,88.9,947,268,18,18,100,20,22,90.9,8,11,72.7,0,0,0.1,1,5,0,0,3,https://fbref.com/en/matches/6b44d551/Sevilla-Real-Madrid-December-5-2020-La-Liga
12/5/20,La Liga,Sevilla,Casemiro,14,br BRA,CM,28-286,90,0,0,0,0,1,0,0,0,53,3,1,4,0,0,0,1,0,27,40,67.5,3,11,1,0,0,3,1,2,1,0,1,2,50,1,4,1,3,1,4,2,0,27,40,67.5,453,112,15,18,83.3,7,10,70,4,9,44.4,0,0,0,0,1,0,0,3,https://fbref.com/en/matches/6b44d551/Sevilla-Real-Madrid-December-5-2020-La-Liga
12/5/20,La Liga,Sevilla,Luka Modrić,10,hr CRO,RM,35-087,90,0,0,0,0,0,0,1,0,43,0,3,0,0,0,0.1,2,0,35,38,92.1,6,25,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,3,3,1,0,35,38,92.1,576,197,19,21,90.5,10,10,100,4,5,80,0,0.1,0.4,1,4,1,0,6,https://fbref.com/en/matches/6b44d551/Sevilla-Real-Madrid-December-5-2020-La-Liga
12/5/20,La Liga,Sevilla,Ferland Mendy,23,fr FRA,LB,25-180,90,0,0,0,0,0,0,0,0,52,0,1,2,0,0,0,1,0,30,42,71.4,0,18,2,3,1,0,0,0,0,0,0,0,,0,2,1,1,1,1,2,0,30,42,71.4,424,153,20,22,90.9,6,9,66.7,2,3,66.7,0,0,0,1,3,0,0,0,https://fbref.com/en/matches/6b44d551/Sevilla-Real-Madrid-December-5-2020-La-Liga
12/5/20,La Liga,Sevilla,Nacho,6,es ESP,CB,30-322,90,0,0,0,0,1,0,0,0,47,6,2,2,0,0,0,2,0,26,34,76.5,2,16,0,0,0,6,4,4,2,0,2,6,33.3,4,2,0,2,2,8,4,0,26,34,76.5,535,262,7,9,77.8,14,15,93.3,5,9,55.6,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/6b44d551/Sevilla-Real-Madrid-December-5-2020-La-Liga
12/5/20,La Liga,Sevilla,Raphaël Varane,5,fr FRA,CB,27-224,90,0,0,0,0,1,1,0,0,32,1,1,0,0.1,0.1,0,0,0,23,25,92,1,10,0,0,0,1,1,1,0,0,1,1,100,0,0,0,0,1,2,4,0,23,25,92,433,90,7,7,100,15,16,93.8,1,2,50,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/6b44d551/Sevilla-Real-Madrid-December-5-2020-La-Liga
12/5/20,La Liga,Sevilla,Lucas Vázquez,17,es ESP,RB,29-157,90,0,0,0,0,0,0,0,0,64,2,0,1,0,0,0.1,5,0,43,53,81.1,3,31,4,7,6,2,1,0,2,0,0,1,0,1,1,0,1,0,2,2,0,43,53,81.1,731,313,22,23,95.7,12,14,85.7,6,10,60,0,0.1,0.1,2,3,1,0,3,https://fbref.com/en/matches/6b44d551/Sevilla-Real-Madrid-December-5-2020-La-Liga
12/5/20,La Liga,Sevilla,Thibaut Courtois,1,be BEL,GK,28-208,90,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,20,36,55.6,0,23,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,36,55.6,522,349,4,4,100,11,11,100,5,21,23.8,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/6b44d551/Sevilla-Real-Madrid-December-5-2020-La-Liga
12/9/20,Champions League,Monchengladbach,Karim Benzema,9,fr FRA,FW,32-356,90,2,0,0,0,7,4,0,0,70,0,0,0,1.9,1.9,0.3,5,0,55,58,94.8,6,26,0,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,55,58,94.8,699,111,26,27,96.3,17,18,94.4,3,3,100,0,0.3,0.2,5,3,4,0,6,https://fbref.com/en/matches/21c9c2e7/Real-Madrid-Monchengladbach-December-9-2020-Champions-League
12/9/20,Champions League,Monchengladbach,Vinicius Júnior,20,br BRA,LW,20-150,73,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,1,0,24,30,80,1,21,7,5,3,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,24,30,80,303,32,15,15,100,8,9,88.9,0,0,,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/21c9c2e7/Real-Madrid-Monchengladbach-December-9-2020-Champions-League
12/9/20,Champions League,Monchengladbach,Marco Asensio,11,es ESP,LW,24-323,17,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,5,6,83.3,0,5,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,5,6,83.3,49,7,5,6,83.3,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/21c9c2e7/Real-Madrid-Monchengladbach-December-9-2020-Champions-League
12/9/20,Champions League,Monchengladbach,Rodrygo,25,br BRA,RW,19-335,73,0,1,0,0,2,0,0,0,46,1,1,1,0.1,0.1,0.5,4,1,29,33,87.9,1,31,4,3,1,1,0,1,0,0,0,0,,0,1,0,1,1,2,1,0,29,33,87.9,320,69,22,23,95.7,4,5,80,1,1,100,1,0.5,0.5,2,0,2,2,1,https://fbref.com/en/matches/21c9c2e7/Real-Madrid-Monchengladbach-December-9-2020-Champions-League
12/9/20,Champions League,Monchengladbach,Sergio Arribas,30,es ESP,RW,19-070,17,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,14,15,93.3,1,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14,15,93.3,231,62,8,8,100,4,4,100,2,2,100,0,0,0.1,0,0,1,0,1,https://fbref.com/en/matches/21c9c2e7/Real-Madrid-Monchengladbach-December-9-2020-Champions-League
